system:index,first,time,.geo
20130110T06_0,87543.26953125,2013-01-10 06:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130110T07_0,87496.31640625,2013-01-10 07:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130110T08_0,87460.0390625,2013-01-10 08:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130110T09_0,87451.4375,2013-01-10 09:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130110T10_0,87521.109375,2013-01-10 10:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130110T11_0,87554.1640625,2013-01-10 11:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130110T12_0,87625.2734375,2013-01-10 12:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130110T13_0,87668.0,2013-01-10 13:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130110T14_0,87710.140625,2013-01-10 14:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130110T15_0,87690.72265625,2013-01-10 15:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130110T16_0,87660.9375,2013-01-10 16:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130110T17_0,87523.6171875,2013-01-10 17:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130110T18_0,87386.078125,2013-01-10 18:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130110T19_0,87353.8359375,2013-01-10 19:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130110T20_0,87263.67578125,2013-01-10 20:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130110T21_0,87222.8359375,2013-01-10 21:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130110T22_0,87261.0546875,2013-01-10 22:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130110T23_0,87305.94140625,2013-01-10 23:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130111T00_0,87379.44921875,2013-01-11 00:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130111T01_0,87434.76953125,2013-01-11 01:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130111T02_0,87520.38671875,2013-01-11 02:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130111T03_0,87532.96875,2013-01-11 03:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130111T04_0,87525.0859375,2013-01-11 04:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130111T05_0,87500.84765625,2013-01-11 05:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130111T06_0,87466.1640625,2013-01-11 06:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130111T07_0,87416.609375,2013-01-11 07:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130111T08_0,87386.73046875,2013-01-11 08:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130111T09_0,87350.65234375,2013-01-11 09:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130111T10_0,87403.77734375,2013-01-11 10:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130111T11_0,87413.22265625,2013-01-11 11:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130111T12_0,87486.41015625,2013-01-11 12:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130111T13_0,87522.13671875,2013-01-11 13:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130111T14_0,87537.39453125,2013-01-11 14:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130111T15_0,87545.09375,2013-01-11 15:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130111T16_0,87469.56640625,2013-01-11 16:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130111T17_0,87377.46875,2013-01-11 17:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130111T18_0,87244.98828125,2013-01-11 18:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130111T19_0,87252.984375,2013-01-11 19:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130111T20_0,87156.3671875,2013-01-11 20:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130111T21_0,87145.05078125,2013-01-11 21:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130111T22_0,87169.70703125,2013-01-11 22:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130111T23_0,87197.75,2013-01-11 23:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130112T00_0,87257.99609375,2013-01-12 00:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130112T01_0,87321.91796875,2013-01-12 01:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130112T02_0,87384.20703125,2013-01-12 02:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130112T03_0,87422.67578125,2013-01-12 03:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130112T04_0,87438.5546875,2013-01-12 04:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130112T05_0,87437.41796875,2013-01-12 05:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130112T06_0,87408.2109375,2013-01-12 06:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130112T07_0,87370.18359375,2013-01-12 07:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130112T08_0,87311.60546875,2013-01-12 08:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130112T09_0,87335.46875,2013-01-12 09:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130112T10_0,87372.140625,2013-01-12 10:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130112T11_0,87411.453125,2013-01-12 11:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130112T12_0,87453.78515625,2013-01-12 12:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130112T13_0,87483.234375,2013-01-12 13:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130112T14_0,87517.609375,2013-01-12 14:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130112T15_0,87494.0546875,2013-01-12 15:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130112T16_0,87445.6796875,2013-01-12 16:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130112T17_0,87406.1640625,2013-01-12 17:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130112T18_0,87319.91015625,2013-01-12 18:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130112T19_0,87245.76171875,2013-01-12 19:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130112T20_0,87213.5390625,2013-01-12 20:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130112T21_0,87193.9296875,2013-01-12 21:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130112T22_0,87237.4609375,2013-01-12 22:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130112T23_0,87301.3359375,2013-01-12 23:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130113T00_0,87360.5,2013-01-13 00:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130113T01_0,87409.671875,2013-01-13 01:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130113T02_0,87454.9140625,2013-01-13 02:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130113T03_0,87490.78125,2013-01-13 03:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130113T04_0,87520.64453125,2013-01-13 04:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130113T05_0,87513.1484375,2013-01-13 05:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130113T06_0,87466.42578125,2013-01-13 06:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130113T07_0,87419.390625,2013-01-13 07:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130113T08_0,87409.56640625,2013-01-13 08:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130113T09_0,87430.15625,2013-01-13 09:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130113T10_0,87501.19140625,2013-01-13 10:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130113T11_0,87546.53125,2013-01-13 11:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130113T12_0,87600.07421875,2013-01-13 12:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130113T13_0,87668.3671875,2013-01-13 13:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130113T14_0,87670.99609375,2013-01-13 14:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130113T15_0,87650.12109375,2013-01-13 15:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130113T16_0,87594.78125,2013-01-13 16:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130113T17_0,87498.9140625,2013-01-13 17:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130113T18_0,87387.2265625,2013-01-13 18:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130113T19_0,87342.44921875,2013-01-13 19:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130113T20_0,87334.6328125,2013-01-13 20:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130113T21_0,87358.31640625,2013-01-13 21:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130113T22_0,87414.62109375,2013-01-13 22:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130113T23_0,87419.3828125,2013-01-13 23:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130114T00_0,87501.55078125,2013-01-14 00:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130114T01_0,87516.16015625,2013-01-14 01:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130114T02_0,87565.23046875,2013-01-14 02:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130114T03_0,87584.75390625,2013-01-14 03:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130114T04_0,87607.96484375,2013-01-14 04:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130114T05_0,87606.234375,2013-01-14 05:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130114T06_0,87563.99609375,2013-01-14 06:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130114T07_0,87505.9140625,2013-01-14 07:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130114T08_0,87485.328125,2013-01-14 08:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130114T09_0,87536.7265625,2013-01-14 09:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130114T10_0,87587.39453125,2013-01-14 10:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130114T11_0,87630.765625,2013-01-14 11:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130114T12_0,87698.4765625,2013-01-14 12:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130114T13_0,87754.72265625,2013-01-14 13:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130114T14_0,87786.16796875,2013-01-14 14:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130114T15_0,87757.3984375,2013-01-14 15:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130114T16_0,87709.4765625,2013-01-14 16:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130114T17_0,87623.35546875,2013-01-14 17:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130114T18_0,87509.2109375,2013-01-14 18:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130114T19_0,87431.640625,2013-01-14 19:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130114T20_0,87382.0390625,2013-01-14 20:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130114T21_0,87404.9375,2013-01-14 21:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130114T22_0,87434.62109375,2013-01-14 22:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130114T23_0,87476.09765625,2013-01-14 23:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130115T00_0,87523.3203125,2013-01-15 00:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130115T01_0,87543.2578125,2013-01-15 01:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130115T02_0,87594.625,2013-01-15 02:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130115T03_0,87618.328125,2013-01-15 03:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130115T04_0,87625.16015625,2013-01-15 04:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130115T05_0,87626.1328125,2013-01-15 05:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130115T06_0,87579.98046875,2013-01-15 06:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130115T07_0,87496.9609375,2013-01-15 07:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130115T08_0,87478.8515625,2013-01-15 08:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130115T09_0,87502.328125,2013-01-15 09:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130115T10_0,87550.828125,2013-01-15 10:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130115T11_0,87600.29296875,2013-01-15 11:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130115T12_0,87656.90625,2013-01-15 12:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130115T13_0,87675.203125,2013-01-15 13:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130115T14_0,87682.3125,2013-01-15 14:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130115T15_0,87615.16015625,2013-01-15 15:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130115T16_0,87553.421875,2013-01-15 16:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130115T17_0,87461.21484375,2013-01-15 17:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130115T18_0,87366.82421875,2013-01-15 18:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130115T19_0,87262.1953125,2013-01-15 19:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130115T20_0,87210.58203125,2013-01-15 20:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130115T21_0,87243.203125,2013-01-15 21:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130115T22_0,87256.86328125,2013-01-15 22:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130115T23_0,87309.5625,2013-01-15 23:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130116T00_0,87365.30078125,2013-01-16 00:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130116T01_0,87444.3515625,2013-01-16 01:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130116T02_0,87541.35546875,2013-01-16 02:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130116T03_0,87546.76953125,2013-01-16 03:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130116T04_0,87548.7890625,2013-01-16 04:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130116T05_0,87533.52734375,2013-01-16 05:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130116T06_0,87509.26171875,2013-01-16 06:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130116T07_0,87466.48828125,2013-01-16 07:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130116T08_0,87441.421875,2013-01-16 08:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130116T09_0,87480.9921875,2013-01-16 09:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130116T10_0,87506.5390625,2013-01-16 10:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130116T11_0,87595.12890625,2013-01-16 11:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130116T12_0,87641.94921875,2013-01-16 12:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130116T13_0,87696.56640625,2013-01-16 13:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130116T14_0,87735.3359375,2013-01-16 14:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130116T15_0,87707.7578125,2013-01-16 15:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130116T16_0,87643.34765625,2013-01-16 16:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130116T17_0,87513.41796875,2013-01-16 17:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130116T18_0,87391.953125,2013-01-16 18:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130116T19_0,87284.30859375,2013-01-16 19:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130116T20_0,87263.27734375,2013-01-16 20:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130116T21_0,87244.32421875,2013-01-16 21:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130116T22_0,87298.83203125,2013-01-16 22:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130116T23_0,87367.4609375,2013-01-16 23:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130117T00_0,87400.6484375,2013-01-17 00:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130117T01_0,87513.26171875,2013-01-17 01:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130117T02_0,87564.08984375,2013-01-17 02:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130117T03_0,87619.16015625,2013-01-17 03:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130117T04_0,87629.57421875,2013-01-17 04:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130117T05_0,87613.0625,2013-01-17 05:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130117T06_0,87581.62109375,2013-01-17 06:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130117T07_0,87529.93359375,2013-01-17 07:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130117T08_0,87507.7421875,2013-01-17 08:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130117T09_0,87526.20703125,2013-01-17 09:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20130117T10_0,87576.51171875,2013-01-17 10:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
